medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
87096BBDB7009631A4A0285E77E781B7,F3026ADEE2CA0D84FDBFC845F0D657C6,VTS,1,,2013-09-17 22:08:00,2013-09-17 22:16:00,1,480,1.11,-73.9897,40.729736,-73.980011,40.743031
F98DB516472D0C0350B6667CCFD2F4B2,217517AC9F48CD7AA9E48A154AB9D1B2,VTS,1,,2013-09-20 09:29:00,2013-09-20 09:49:00,1,1200,2.62,-73.975243,40.758289,-73.948662,40.783287
526B9B74D25BFD3D7FFB76319ADF28FC,3A5B0C0842DA51C9A6281C151E6BCAD1,VTS,1,,2013-09-21 00:13:00,2013-09-21 00:43:00,1,1800,11.37,-73.983749,40.770592,-73.956467,40.675999
49618C1CB1B96F6884917A4FF2A849D2,29C34823A4ED4E347FC29A98C85FEC75,VTS,1,,2013-09-20 23:00:00,2013-09-20 23:20:00,1,1200,5.24,-73.989258,40.768112,-73.945381,40.799198
CFFFEB2717F4782BE1DCCC5F173E0AE4,9D42D89B74066B857B01259E86F86FD5,VTS,1,,2013-09-19 15:47:00,2013-09-19 15:57:00,1,600,.92,-73.997551,40.736378,-73.991859,40.747532
6085BD1DE057558914CB7A12BB06B7D7,F981998A1D656109610977B19344FD33,VTS,1,,2013-09-20 21:18:00,2013-09-20 21:24:00,1,360,.88,-73.957314,40.776897,-73.949493,40.770817
0F2D84A8FE96635D6EBCD3F3B47B8CCF,DDCC6B46FDACBCD101D36B1851A18FF4,VTS,1,,2013-09-18 09:47:00,2013-09-18 10:00:00,1,780,1.63,-73.978806,40.762058,-74.000565,40.758446
71265A88EAAC074A8CBB26EA64F80EDC,FEA83ADC18E28A9F2134B2117888CF0B,VTS,1,,2013-09-20 21:10:00,2013-09-20 21:16:00,6,360,2.33,-73.944191,40.788113,-73.965309,40.759113
7236332B089BD36523EDD29345CA6574,D9ABCDF1FCE0FBC156E1E06482FA82AE,VTS,1,,2013-09-19 14:34:00,2013-09-19 14:45:00,1,660,1.75,-74.000717,40.761833,-73.98085,40.770931
2C4459C10AA00C42341E100F040E7D42,B04A0EF79B012BF0063648A35135DB91,VTS,1,,2013-09-18 10:33:00,2013-09-18 10:38:00,1,300,1.88,-73.979744,40.781239,-73.96244,40.804886
B25FD88FF299C626399EF0BB8ED20CFD,378CB786FE0A9DE304EEE9529DC148A5,VTS,1,,2013-09-20 09:06:00,2013-09-20 09:19:00,1,780,2.07,-73.954681,40.783722,-73.957741,40.760803
C96BFFF929E6ED33760A63F5B779C0C6,8365C11A02A0EE24752EAA52C5A9ADA0,VTS,1,,2013-09-20 23:41:00,2013-09-20 23:52:00,1,660,2.75,-73.96196,40.758816,-73.987152,40.732475
CBE2D853AA37439D5D74E624FB0DF46D,A2684EBA64DF0355705DFDF5E706E55C,VTS,1,,2013-09-20 16:53:00,2013-09-20 17:11:00,1,1080,2.63,-73.974236,40.770439,-74.006165,40.734627
59B3B03F5AF169BF964148647DB39FE6,9F42FDE78529AF662C4685B7333E50A5,VTS,3,,2013-09-18 15:09:00,2013-09-18 16:03:00,2,3240,15.61,-74.004875,40.707161,-74.176918,40.694801
93A0A7021AE6705F104F4AA287B2B08A,95734B204EFCD23BA827C8373B816AFD,VTS,1,,2013-09-20 09:21:00,2013-09-20 09:27:00,2,360,1.39,-73.958992,40.780537,-73.967133,40.793652
ABF28742E7EE5B3142F67B6FC2191EDD,785A9F515A844081A216BC81C8C39477,VTS,1,,2013-09-20 07:23:00,2013-09-20 07:31:00,4,480,.51,-73.974693,40.757545,-73.980042,40.754742
6FDA7FD58327D58C6CBB34FEC5F6A8CB,1B998C333195B230BD570E31CC5F3008,VTS,1,,2013-09-21 01:21:00,2013-09-21 01:35:00,5,840,.78,-73.987167,40.729465,-73.993172,40.719528
C8F496469CB4CF297EF756F5229C542F,FE090DBA059FB840018F23BF4138D509,VTS,1,,2013-09-18 10:40:00,2013-09-18 10:46:00,2,360,1.05,-73.995956,40.743362,-73.996384,40.734558
C6F2E1E6FE30587F991E9B89B53F7D42,DD63AD6504C4A40A301AEE0C5CE41C28,VTS,1,,2013-09-18 17:09:00,2013-09-18 17:21:00,1,720,1.96,-73.979683,40.786549,-73.952385,40.773071
D563F5CC514A8754150214749DC69373,A2D689C48BC740B43175DB283C764E32,VTS,1,,2013-09-20 09:16:00,2013-09-20 09:21:00,1,300,.66,-73.962662,40.76807,-73.970306,40.764778
BC80F0D571255E123E2026B6796D0C31,0BE75C352825AE8C6F3279D65F74E45B,VTS,1,,2013-09-21 04:30:00,2013-09-21 04:40:00,1,600,.41,-73.993324,40.721981,-73.957497,40.774235
B83044D63E9421B76011917CE280C137,8125587C6E782164D89DAE7AA13DD75A,VTS,1,,2013-09-19 19:40:00,2013-09-19 19:54:00,1,840,2.21,-73.963638,40.7108,-73.993797,40.720776
A84D61ED59AE951C6F9ED131F7A1A362,8758F74864D21FF4F95CECE3CC1836F7,VTS,1,,2013-09-20 21:21:00,2013-09-20 21:34:00,1,780,2.53,-73.952431,40.766296,-73.987099,40.765976
2BAC66FA9385412D7B8A7F125CF8C681,60B45D17EAB4666FD1219A43129ED588,VTS,1,,2013-09-21 15:28:00,2013-09-21 15:41:00,2,780,1.86,-73.959244,40.761761,-73.977386,40.774353
34C33C528AA549FED3D7C7F92B0AC451,085C47AE58D405EA510E094AA2926E02,VTS,1,,2013-09-20 14:40:00,2013-09-20 14:50:00,1,600,1.68,-73.959145,40.777168,-73.979309,40.784813
B0B39A24031CFBFACCAFC9B905E6FBC3,D53EB16B85EB24D1E44CD719ABDE2A4B,VTS,1,,2013-09-20 06:11:00,2013-09-20 06:14:00,1,180,.57,-73.975334,40.752148,-73.973007,40.746956
0782A4B521575E3CFF50446FA135A5CD,DAA1F9C2F58BEB5E2DD2CF64E5328A5E,VTS,1,,2013-09-21 01:42:00,2013-09-21 01:49:00,1,420,1.52,-74.002159,40.751701,-73.992813,40.758526
60150AA39B2F654ED6F0C3AF8174A48A,0E4DB3AE6053FB748691942B9E43F7E8,VTS,1,,2013-09-20 11:50:00,2013-09-20 12:00:00,3,600,1.43,-73.973373,40.757797,-73.959717,40.774506
A614810E4C8DB5D24EF62F55995648BD,BCF6A9D98B89D59FC37DE105CB64CD37,VTS,1,,2013-09-19 18:00:00,2013-09-19 18:07:00,2,420,1.05,-73.989456,40.742142,-74.00782,40.744469
439306D659A646D94C89448F54972A06,F40869773E5902FE571BC9884CEFD65A,VTS,1,,2013-09-21 12:39:00,2013-09-21 13:24:00,4,2700,10.04,-73.983749,40.761002,-73.988075,40.759941
4B60321AF8B7EE4ECAE09222711228D7,915283B22E215FD73F981F2881B09824,VTS,1,,2013-09-21 12:25:00,2013-09-21 12:51:00,1,1560,1.59,-73.992722,40.735882,-74.000031,40.720505
32139C7F641135F5906B98937D458705,6B59D9D5ED529058A49C2B3E6BBD32A2,VTS,1,,2013-09-19 20:50:00,2013-09-19 20:59:00,3,540,1.09,-73.986923,40.739658,-73.996231,40.725449
38F276D71C85FAA735674DB3332755E2,BEFA1BE2BC560D3F9A3DBFB3DAE93F2C,VTS,1,,2013-09-19 19:09:00,2013-09-19 19:11:00,1,120,.45,-73.957939,40.773346,-73.951309,40.771965
CBAF6DCCDD99E555E69F7C634767DF81,C272CE57C51E85C8846EB09A8CA31CF1,VTS,1,,2013-09-21 12:54:00,2013-09-21 13:18:00,2,1440,2.86,-73.992195,40.735523,-73.985435,40.761795
EE1F563A210B5D049B8858CA054B4C67,ABEDCDEC46652DDD3EA1643E367CCD6A,VTS,1,,2013-09-21 12:46:00,2013-09-21 12:48:00,2,120,.43,-73.988106,40.723652,-73.984352,40.728821
03B390017C7E2B4FB9652DE6239C33FB,329C0C5745EDA65B7A1E5A8ECCC89579,VTS,1,,2013-09-19 21:04:00,2013-09-19 21:07:00,1,180,.76,-73.97831,40.745674,-73.972557,40.753529
6D3A781F29A3B545AF921E1A3AD87100,5FA4372E75C9E715D32F4F316ADC918B,VTS,1,,2013-09-20 10:24:00,2013-09-20 10:31:00,3,420,1.17,-73.979095,40.765896,-73.967369,40.770931
91BF7F7C074B4A58C93C2569BDA50D48,E30C5FEE3B00FB5916347DE9A682EFF9,VTS,1,,2013-09-19 19:26:00,2013-09-19 19:33:00,1,420,1.02,-73.996986,40.737495,-73.99218,40.749146
55735AFEE5FCC488725305B2A78BC4A5,C3AC9CC9DB34ADA4F57C1881D651B18D,VTS,1,,2013-09-20 23:14:00,2013-09-20 23:24:00,1,600,2.23,-73.98452,40.744461,-73.961571,40.761108
9C18C2A149BDA5553ED49CE75673231A,CBC7C30DDC84A66100B73CEC43716ABE,VTS,1,,2013-09-21 20:52:00,2013-09-21 20:59:00,6,420,1.08,-73.990509,40.755905,-73.993866,40.752464
B873E6942BFF09227802D3A9D73875CF,93ADE31678FF7B84D8A794773F28D234,VTS,1,,2013-09-19 19:48:00,2013-09-19 20:01:00,1,780,1.17,-73.989471,40.758816,-73.972534,40.758842
ADAD9F05F27C4F0C839FA2A86DAA229A,3BE5456D0FE18B2FFD67C72FEDB03628,VTS,1,,2013-09-18 20:36:00,2013-09-18 20:46:00,5,600,1.70,-73.957863,40.769527,-73.980217,40.765244
0BC4A0691D01B8D19679D126F138E92C,BB3655F753636246ED2468D4DFEAF7E0,VTS,1,,2013-09-20 15:00:00,2013-09-20 15:38:00,1,2280,16.66,-73.77684,40.645203,-73.958122,40.710815
BBCC4D83C22FA77D260847EC874DE367,9C1D1835C1274485EC17324FDF966D5D,VTS,1,,2013-09-19 21:45:00,2013-09-19 21:52:00,1,420,1.67,-73.94252,40.848774,-73.929657,40.857105
B9BE87087AFC4E78111255B084C02CDE,ADBE12F825C050BC4D2CBD7AFAA398EF,VTS,2,,2013-09-21 09:06:00,2013-09-21 09:35:00,1,1740,18.04,-73.984993,40.760906,-73.776505,40.645046
CC8C16DEEF00809550D04782DE1CEF5C,3526B430D51B4845CC24A12BD64E4BF6,VTS,1,,2013-09-21 05:41:00,2013-09-21 05:47:00,2,360,2.10,-74.005463,40.728409,-74.007965,40.7048
0CA06825E31D118DED987821A7EDA3FE,AFACF8312244283B1FC901B06D7979A0,VTS,1,,2013-09-22 12:34:00,2013-09-22 12:38:00,1,240,1.12,-73.963814,40.757351,-73.953949,40.771339
72DD4CDB6741B7E93D4E22B6B8024263,33FC58EA397A2EB8A2782E856BEA7147,VTS,1,,2013-09-19 20:35:00,2013-09-19 20:45:00,1,600,2.91,-73.973976,40.752048,-73.974075,40.783009
878C0F5D806D720CBFB0EA42FD7FC172,1DF12E1796FCA5041F6F0F17F6A8D045,VTS,1,,2013-09-20 18:50:00,2013-09-20 19:01:00,1,660,1.65,-73.987373,40.736038,-73.992058,40.718029
9E4EEDE579281A33F1CF726E204A7E33,AAE1D2D8D3D4072B50BF1C8C066AA051,VTS,1,,2013-09-21 02:51:00,2013-09-21 03:04:00,2,780,3.37,-73.991859,40.725925,-73.941132,40.711956
1D0FBDD8767815893595CF748084EE2A,B3563DEABF41375CEACB7C29745D93C5,VTS,1,,2013-09-19 11:16:00,2013-09-19 11:48:00,5,1920,8.77,-73.862801,40.76902,-73.948433,40.780636
5AAD9B9972472BB8D128D70544B96AB9,EC83CF581019CD54652E8AA7643E646A,VTS,1,,2013-09-18 12:39:00,2013-09-18 12:53:00,1,840,2.16,-73.984573,40.769669,-74.004509,40.742241
846C7B9E2E4CE78DFDC1DA985045FA26,444C2DB4AD4848FE770D57A4390C4FC4,VTS,1,,2013-09-19 20:11:00,2013-09-19 20:28:00,2,1020,2.58,-73.971085,40.754971,-73.998459,40.733994
EC40407B1C9B2539F4D0ABA549D02C22,2149CDC3119E126191D3F5074514A7EF,VTS,1,,2013-09-20 19:45:00,2013-09-20 19:54:00,1,540,1.65,-74.001503,40.746235,-74.003654,40.725323
15A9E27664231F9246FE73130F06334B,9E035DBF346FDE01FE87FAB470276DA6,VTS,1,,2013-09-21 13:55:00,2013-09-21 14:04:00,5,540,1.27,-73.980827,40.765049,-73.994919,40.755207
D4DE03F66C1D8364283050A538DA9C91,7D8528B6C0B2E74DEF6982FFD98AC0B2,VTS,1,,2013-09-19 21:38:00,2013-09-19 21:54:00,1,960,4.44,-73.985512,40.763477,-73.999763,40.728432
3403A68D9C56A719593BF242D3AB46DA,20EAD08C796659BD1C0F14883AA06EED,VTS,1,,2013-09-21 18:49:00,2013-09-21 18:57:00,5,480,1.04,-73.973686,40.761902,-73.986183,40.761513
2ECF8ED9A9142FEE4578EF54E139ABA4,901F1241918B35FE6A314E19A0C1EA49,VTS,1,,2013-09-21 17:50:00,2013-09-21 18:15:00,1,1500,3.46,-74.002052,40.73048,-73.964897,40.71043
B1151A624709D9F2C44EF03BE904F3BC,526E093B8E7454EC85A38EA6327803C3,VTS,1,,2013-09-20 17:26:00,2013-09-20 17:38:00,1,720,2.43,-73.979568,40.765495,-73.969337,40.792751
1885BADD73092C2F21F220A2F06105CA,664492BCD00F59E6E7CEF4180B19D9A4,VTS,1,,2013-09-21 18:42:00,2013-09-21 18:48:00,1,360,.75,-73.980904,40.774616,-73.984436,40.782276
0A4F0D017F0B4C75C14F9012661F68CC,D477F2A5F99E17E23FF9B8DE268E2128,VTS,1,,2013-09-21 22:16:00,2013-09-21 22:25:00,1,540,.99,-73.988556,40.720146,-73.98336,40.731655
BB0D12FCD16A17D69ECB67766FB268B4,BF70A8F1BC4B7D93D7AAEA1CF48126CD,VTS,1,,2013-09-22 02:37:00,2013-09-22 02:46:00,1,540,1.41,-73.962914,40.711761,-73.947754,40.70686
7B858DEA24A14489080FAA39764D3430,92D119BDD24966E9F49304A2E7C9EECE,VTS,1,,2013-09-21 10:34:00,2013-09-21 10:44:00,5,600,2.19,-73.994637,40.689735,-74.010979,40.672066
404CB7BE0DB0CD5773716DE1C396E513,8FD3A7F90DB18ABC1D4FFBB48ED0311D,VTS,1,,2013-09-21 16:36:00,2013-09-21 17:29:00,1,3180,7.75,-73.955902,40.78767,-73.967728,40.768677
1D2CAE137C3B212056E1A03E0E981BCC,70B60316F490A0B3EE45BC1A3CA66BB1,VTS,1,,2013-09-21 20:23:00,2013-09-21 20:31:00,1,480,1.63,-73.954514,40.72076,-73.943428,40.708504
EDBCB9672594D5792FA3F6158666B15C,F5ED895B74A0F9ECC9D414C66FAA7716,VTS,1,,2013-09-21 18:45:00,2013-09-21 19:03:00,2,1080,2.15,-73.963448,40.762039,-73.968903,40.760212
642E580582607DAE4643BC3339A16A9E,EC1429AD752A277EDD4566E799C74158,VTS,1,,2013-09-19 12:34:00,2013-09-19 13:12:00,1,2280,4.05,-74.001801,40.740673,-73.955437,40.765743
43FE9C787C6510C970B1E218BA090D3E,640857E4C0DF7DD15BECD0FAD1ED3BEB,VTS,1,,2013-09-21 14:55:00,2013-09-21 15:00:00,3,300,.55,-73.966286,40.761391,-73.971169,40.766792
43719DA8A568F42E7DA1F833800F6C5F,83746074A57D92D56A509FD05B3709B5,VTS,1,,2013-09-21 23:44:00,2013-09-22 00:10:00,1,1560,3.96,-73.997513,40.761292,-73.993935,40.720745
5CF6B75E4D6521F01A2C55ACDD783A0B,17DF9EDEA5E2D9BE6F65BF8F88038275,VTS,2,,2013-09-19 07:29:00,2013-09-19 07:59:00,1,1800,20.26,-73.981461,40.742298,-73.981461,40.742298
7C3DEBC4E561C25369E28A9EC8D8BBDC,04A8D24193ED8C5323AD96C7525C7075,VTS,1,,2013-09-21 21:01:00,2013-09-21 21:08:00,2,420,1.38,-73.961678,40.77684,-73.963127,40.762295
71A788D349C8206115457A1574A006A2,F508679D68B7399096FCDE18E10A29E0,VTS,1,,2013-09-21 12:45:00,2013-09-21 13:05:00,3,1200,5.65,-73.953972,40.770267,-73.995972,40.717442
F4E581BB51B26B6311826622034AD695,124DADBA048B9362EB02D8CE21B98D40,VTS,1,,2013-09-22 01:43:00,2013-09-22 01:50:00,1,420,1.64,-73.974571,40.749985,-73.959564,40.763412
600C1ED0171F4BD8B5F369A0AF71CE68,1FD373E71D33AEE988742EC4B89BFF4B,VTS,1,,2013-09-20 21:10:00,2013-09-20 21:22:00,1,720,1.57,-74.01329,40.716003,-73.994217,40.726467
856B117CD1125443D83110CCB40BC413,96B32315986A46AD27B9C4EB73E14786,VTS,1,,2013-09-20 16:47:00,2013-09-20 16:58:00,1,660,.94,-73.982468,40.757111,-73.972977,40.755489
3A05D6B89FC3D053C4EC456604570C1C,E2B120DC4CC53E0D2673DA14DFC32937,VTS,1,,2013-09-19 07:29:00,2013-09-19 07:38:00,2,540,1.53,-73.970802,40.767296,-73.98632,40.753288
AA31163A8AA62B64204D276DC7E1F11F,71C6A25AFE6AC441668F18343D0AFCDA,VTS,1,,2013-09-19 20:48:00,2013-09-19 21:01:00,1,780,4.58,-73.994804,40.74073,-73.968582,40.786743
EB4EDD40F3E53A82D13BC2DC38FED693,07D5A0E1092EAAA8B7149E62475A3E88,VTS,1,,2013-09-21 21:30:00,2013-09-21 21:35:00,1,300,1.14,-73.97834,40.763199,-74.007416,40.724949
2C062461E5CCEEC52CC673DE0A1194A4,E2786AAE5D8E064CDB40032C55D94A9A,VTS,1,,2013-09-21 20:44:00,2013-09-21 21:05:00,1,1260,5.56,-73.982117,40.768433,-74.015289,40.711414
BC80F0D571255E123E2026B6796D0C31,F2F37D93E36D3225A6243F69AC28BD8E,VTS,1,,2013-09-22 18:26:00,2013-09-22 18:37:00,1,660,.14,-73.999962,40.725121,-74.00898,40.710854
F5F6C2E6AC24A2DB6E4EABCCC87C8231,F9D0AE9177EB7ADA112D83A1FBD06305,VTS,1,,2013-09-20 18:28:00,2013-09-20 18:39:00,1,660,1.21,-73.991524,40.748791,-73.982018,40.75927
B638A1E0B6C96839438C387FD5A51440,E5C19EBABB8E47E1913EC8D90F4A6B8E,VTS,1,,2013-09-19 16:23:00,2013-09-19 16:27:00,4,240,.89,-73.978256,40.778313,-73.986977,40.77013
0A7E2DB544D098553DDEF21DE361DD95,86D3DC378049615D711A6D025DE2EA54,VTS,1,,2013-09-19 13:47:00,2013-09-19 13:58:00,5,660,1.01,-73.992287,40.754066,-73.978889,40.753471
EB4EDD40F3E53A82D13BC2DC38FED693,07D5A0E1092EAAA8B7149E62475A3E88,VTS,1,,2013-09-22 03:55:00,2013-09-22 04:05:00,1,600,2.86,-74.003777,40.741718,-74.01535,40.710209
BA34210DAECCFED1B8FFBB0372994B45,E103689D43224E36E12C9BD28A8D8137,VTS,1,,2013-09-20 00:17:00,2013-09-20 00:40:00,5,1380,6.09,-73.976631,40.682827,-73.997742,40.756523
F5F6C2E6AC24A2DB6E4EABCCC87C8231,F9D0AE9177EB7ADA112D83A1FBD06305,VTS,1,,2013-09-20 17:18:00,2013-09-20 17:23:00,1,300,.84,-73.979324,40.739811,-73.991982,40.742847
2944867BCEE8BF062C3635BB1BE1355C,51F27F655C5C0E1B5B1C1850D9CAC2D4,VTS,1,,2013-09-19 22:32:00,2013-09-19 22:43:00,6,660,1.88,-73.982887,40.762054,-74.00235,40.745056
1AF573B78F7BEAFF25E721041D80D2D2,49BFC2348478B8D70521E7A6AF0307EF,VTS,1,,2013-09-20 22:16:00,2013-09-20 22:18:00,1,120,.79,-73.961075,40.769367,-73.955093,40.778557
9EEC071CA6E82467485A7224AD2A1D9E,9A0815FC4475C57996320AFD406D4C5E,VTS,1,,2013-09-22 08:40:00,2013-09-22 08:52:00,6,720,4.06,-73.986,40.722595,-73.95256,40.772461
E9A3CD6DAA7E1987F9779BAA22590D81,B75D5F7424B78ECC5112DF81B321112F,VTS,1,,2013-09-20 18:18:00,2013-09-20 18:27:00,2,540,1.32,-73.991577,40.75024,-73.988777,40.762722
F4AA05A75CEF4D5E587FE557063FBA11,E0DFC06E999B0E360AB2145650D101D6,VTS,1,,2013-09-19 19:26:00,2013-09-19 19:42:00,1,960,3.15,-73.999489,40.72216,-73.997986,40.756596
43719DA8A568F42E7DA1F833800F6C5F,83746074A57D92D56A509FD05B3709B5,VTS,1,,2013-09-21 20:52:00,2013-09-21 21:06:00,2,840,3.01,-73.983406,40.771263,-73.985222,40.738731
F7C12E33920E11DCDFE2C05E2C2FC3FD,616BFB7240610D5C84BE1E78967AB86B,VTS,1,,2013-09-22 00:50:00,2013-09-22 01:00:00,5,600,1.59,-73.996956,40.759781,-74.000443,40.744522
F9BF1B2EFE03D034E2B4A9E798F8A6B2,E3EDE5D12EAE80065F3FBD7B6B89EB8F,VTS,1,,2013-09-21 12:41:00,2013-09-21 13:00:00,1,1140,2.12,-74.00322,40.743256,-73.983643,40.726097
90E5ECEBF544ED981E9BEED20341F504,8B808A620569FF8D8E1561425C8F36EA,VTS,1,,2013-09-21 18:53:00,2013-09-21 19:10:00,1,1020,1.44,-73.977928,40.749302,-73.993042,40.758461
85082FDC26968800BBF5E381DBE57CE0,C6313A31A716D929EFB6D841008B4BCD,VTS,1,,2013-09-21 14:35:00,2013-09-21 14:42:00,1,420,.13,-73.985802,40.758133,-74.001587,40.751549
E33E6723E2DCA218ADDC929EC832312E,162308627ADF5D489AB2368D52FBD851,VTS,1,,2013-09-22 01:07:00,2013-09-22 01:18:00,1,660,2.39,-73.947838,40.777866,-73.964088,40.754547
13819BD4C711C0DFB63802E153F28036,D382D7F6FD81C545B846C2059BE6892C,VTS,1,,2013-09-21 10:10:00,2013-09-21 10:19:00,2,540,1.98,-73.955994,40.771858,-73.954063,40.790295
285530A1DAC07844A86C9D89EF63E705,018BC02CED11165264C84FA95667573F,VTS,1,,2013-09-20 01:42:00,2013-09-20 02:00:00,2,1080,5.67,-73.969437,40.757103,-73.955917,40.70927
9D6B9AF8662C429553CD572F4C7589A1,21544ADA3823D7F467C6FE4CFA499EF7,VTS,1,,2013-09-19 21:50:00,2013-09-19 22:12:00,1,1320,12.67,-73.862694,40.768993,-73.997162,40.681992
881C2ADFFB21F9AF7E1CD5443F6742EC,D39915C4B8E905DE181EF37E1CD2DD06,VTS,1,,2013-09-20 19:29:00,2013-09-20 19:35:00,2,360,1.23,-73.98719,40.739159,-73.966354,40.76144
E8B1B5AE34528E9EAAA05EF1AFDE50E8,5647A39B5CAA07EFAA67DF1C09662EF8,VTS,1,,2013-09-19 23:12:00,2013-09-19 23:32:00,1,1200,4.50,-73.969528,40.712795,-73.98259,40.766636
FCAC02CEADF131912B555365E393DCF6,4D344ED384634EFC04D1AF045197BFC7,VTS,1,,2013-09-20 00:22:00,2013-09-20 00:28:00,5,360,1.52,-73.991287,40.755669,-73.998245,40.74054
D655A44A32A7AF31943FB72B8510C68A,0457A7AF0B3CDBA67AD735B76EB61464,VTS,2,,2013-09-19 22:15:00,2013-09-19 22:39:00,1,1440,17.19,-73.78344,40.648598,-73.984055,40.744179
054420CBBD56C1ECB7BB55085E3C0948,E996392A0BDF81DA591814B984CDD7FE,VTS,1,,2013-09-22 08:45:00,2013-09-22 09:09:00,1,1440,5.86,-73.931328,40.752075,-73.858437,40.73513
3242EACC5C16259A7767E904238F8DC1,E8B3CB6A258A8420CEB04A605A5A5E0D,VTS,1,,2013-09-20 21:20:00,2013-09-20 21:36:00,1,960,1.65,-73.972054,40.758625,-73.994827,40.760651
6166E80B7F3ABEE89D9A7CC1C248A8E0,056F5BBD4145D8B11E4E2B47B7C60370,VTS,1,,2013-09-20 10:13:00,2013-09-20 10:20:00,1,420,1.17,-73.969734,40.793701,-73.97197,40.78199
2DE23D4516D572D83A6D8F0CD7DF13F7,90E3B38745F6A542BD1DAC628F622015,VTS,1,,2013-09-22 18:12:00,2013-09-22 18:18:00,1,360,1.88,-73.967308,40.769447,-73.969421,40.789532
90CD19466C37B61A3911F30F18B67D35,A12D0BD80032D6655E8A882D31AB0F3A,VTS,1,,2013-09-20 20:49:00,2013-09-20 21:01:00,2,720,4.23,-73.985748,40.74411,-73.948257,40.797218
76D49C40320F90E63A73940C7BA914AE,5BB916525A1A8B48D0E101EFE35972A6,VTS,1,,2013-09-20 20:45:00,2013-09-20 21:03:00,5,1080,9.96,-73.862999,40.768768,-73.962692,40.763191
5631EFEA4548A672083892B707CA6AB2,1BDFD7CB87FD8AAEDDC01021E2C0AC6D,VTS,1,,2013-09-20 16:23:00,2013-09-20 16:42:00,1,1140,1.95,-73.987419,40.750168,-73.972939,40.755638
0E11A16CC9AB6E3F1529323BF5F19137,0F06584F9FD0288C6F30C4ECF03806DD,VTS,1,,2013-09-22 01:15:00,2013-09-22 01:29:00,1,840,4.03,-73.967567,40.75629,-73.961929,40.798935
D67C2088BC7EE053BA2743D61446AEC2,690F89F6169C74293F6437D4D9BEDF37,VTS,1,,2013-09-21 00:58:00,2013-09-21 01:06:00,1,480,1.94,-74.008659,40.732754,-73.991966,40.756081
65EFB7D02BAD12D5DE757CB5D350944E,948074E17A51326F0E2FA152A998DA2C,VTS,1,,2013-09-21 22:58:00,2013-09-21 23:22:00,3,1440,4.91,-73.949615,40.772686,-73.99852,40.733139
6E25957F0AE0AAA6EDB6F7114E3034E7,087A93F3643045214279B66C1E49D464,VTS,1,,2013-09-19 18:33:00,2013-09-19 19:16:00,2,2580,6.21,-74.001823,40.74118,-73.921677,40.766556
9D6B9AF8662C429553CD572F4C7589A1,09E96377340EA2F9C40B8F8FCF28AEB7,VTS,1,,2013-09-20 12:19:00,2013-09-20 12:26:00,6,420,1.84,-73.957855,40.765114,-73.940155,40.786324
BE6F973B01381FC0D7186CC31C5947FF,6B3FC8EF638DBEE7D2E86C10EC1745E0,VTS,1,,2013-09-20 07:15:00,2013-09-20 07:19:00,1,240,1.45,-73.992203,40.749531,-73.993484,40.739136
7B1635AADDB360C9C664FE3A900BEF22,DD136B5666D61D713A9065D5224E56CB,VTS,1,,2013-09-22 02:24:00,2013-09-22 02:26:00,5,120,.64,-73.957169,40.802032,-73.967133,40.804352
226AD0C39152736E948B331B86E65DF3,B770EC27F80C040E94232CE27F26C4B2,VTS,1,,2013-09-21 02:06:00,2013-09-21 02:14:00,1,480,1.00,-73.995094,40.71986,-73.982758,40.722813
5132562861C5A605C20EAB9EF86EFB37,079EBA6BAA38B2CF4912353C10F24C13,VTS,1,,2013-09-20 13:54:00,2013-09-20 14:24:00,1,1800,9.42,-73.99173,40.744431,-73.871033,40.774113
19257CF49D07A9F536374B9E6670767B,CE19239A20311E648BCD7675C513BF48,VTS,1,,2013-09-22 12:33:00,2013-09-22 12:38:00,1,300,.81,-73.954918,40.777428,-73.951012,40.769691
4CF7FB6BEEC37FF78366D9E8C1BBC935,26A73E94A18A7169894A4D242C49FABC,VTS,1,,2013-09-22 20:42:00,2013-09-22 21:03:00,1,1260,4.27,-73.99926,40.734802,-73.954338,40.718536
5CF6B75E4D6521F01A2C55ACDD783A0B,17DF9EDEA5E2D9BE6F65BF8F88038275,VTS,1,,2013-09-20 07:39:00,2013-09-20 07:50:00,1,660,1.98,0,0,-73.983086,40.739532
646C669F537C7F8482666BBA97F8E782,20EE82CDF1A4397E1C343A92D668EDF5,VTS,1,,2013-09-20 11:50:00,2013-09-20 12:04:00,1,840,1.37,-73.99102,40.750645,-73.973068,40.746964
447F77EFBBD1A01691AF050D747745D6,3A490CA722D06BBE968793182533D9C9,VTS,1,,2013-09-21 01:42:00,2013-09-21 02:03:00,1,1260,5.29,-73.98925,40.730091,-73.962296,40.677238
AE9434F96D2A33A01A340D97176DD7BF,97F7B431B057B98EAED0F323C4347B62,VTS,1,,2013-09-22 18:45:00,2013-09-22 18:59:00,2,840,3.96,-74.010948,40.711273,-73.979233,40.761967
A1743278E323B310DF568AB68861B3EA,891AA9294AEEB95DA0C9034BDC428509,VTS,1,,2013-09-22 11:38:00,2013-09-22 11:48:00,1,600,1.03,-73.984497,40.778076,-73.980247,40.778076
